,img_name,ORIG_SHAPE,ORIG_AREA,CROP_SHAPE,CROP_AREA,ymin,ymax,xmin,xmax
4904,253_183_t20201130133741311_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5238, 5314, 3)",27834732,381,5619,1453,6767
4905,253_184_t20201130133831587_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2745, 2961, 3)",8127945,635,3380,494,3455
4906,253_184_t20201130133832248_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5262, 5349, 3)",28146438,369,5631,1297,6646
4907,253_184_t2020113013383298_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5261, 5555, 3)",29224855,364,5625,1078,6633
4908,253_185_t20201130133847716_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5230, 5653, 3)",29565190,379,5609,1128,6781
4909,253_185_t20201130133847869_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5212, 5288, 3)",27561056,385,5597,1466,6754
4910,253_188_t20201130133934572_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5306, 5606, 3)",29745436,350,5656,1105,6711
4911,253_188_t2020113013393462_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2770, 2987, 3)",8273990,627,3397,507,3494
4912,253_188_t20201130133934724_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5307, 5398, 3)",28647186,356,5663,1323,6721
4913,253_190_t20201130134002608_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5441, 5746, 3)",31263986,310,5751,1106,6852
4914,253_190_t20201130134002765_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5441, 5533, 3)",30105053,317,5758,1324,6857
4915,253_191_t20201130134025432_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5409, 5690, 3)",30777210,262,5671,1123,6813
4916,253_191_t20201130134025587_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5405, 5479, 3)",29613995,269,5674,1340,6819
4917,253_193_t20201130134059827_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2725, 2994, 3)",8158650,633,3358,566,3560
4918,253_193_t20201130134100334_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5354, 5617, 3)",30073418,300,5654,1222,6839
4919,253_193_t20201130134100494_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5346, 5410, 3)",28921860,308,5654,1434,6844
4920,253_194_t2020113013411830_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2858, 3084, 3)",8814072,596,3454,482,3566
4921,253_194_t20201130134118693_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5491, 5580, 3)",30639780,292,5783,1276,6856
4922,253_196_t20201130134203875_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5399, 5668, 3)",30601532,264,5663,1115,6783
4923,253_196_t2020113013420433_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5400, 5459, 3)",29478600,270,5670,1332,6791
4924,253_197_t20201130134217802_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2773, 2985, 3)",8277405,626,3399,477,3462
4925,253_197_t20201130134218311_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5328, 5602, 3)",29847456,344,5672,1046,6648
4926,253_197_t20201130134218460_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5327, 5393, 3)",28728511,351,5678,1267,6660
4927,253_198_t20201130134233687_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2894, 3126, 3)",9046644,594,3488,405,3531
4928,253_198_t20201130134234196_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5571, 5878, 3)",32746338,274,5845,903,6781
4929,253_198_t20201130134234348_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5569, 5657, 3)",31503833,281,5850,1131,6788
4930,253_199_t20201130134251525_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2894, 3123, 3)",9037962,592,3486,419,3542
4931,253_199_t20201130134252184_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5566, 5656, 3)",31481296,288,5854,1156,6812
4932,253_199_t2020113013425230_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5568, 5874, 3)",32706432,280,5848,931,6805
4933,253_200_t20201130134313692_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2801, 3021, 3)",8461821,614,3415,555,3576
4934,253_200_t20201130134314196_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5378, 5670, 3)",30493260,321,5699,1200,6870
4935,253_200_t20201130134314350_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5377, 5461, 3)",29363797,329,5706,1413,6874
4936,253_201_t20201130134329446_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5435, 5665, 3)",30789275,327,5762,1076,6741
4937,253_201_t20201130134329600_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5360, 5455, 3)",29238800,334,5694,1295,6750
4938,253_202_t20201130134409302_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5547, 5848, 3)",32438856,278,5825,950,6798
4939,253_202_t20201130134409450_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5548, 5631, 3)",31240788,284,5832,1174,6805
4940,253_203_t20201130134425337_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2841, 3066, 3)",8710506,604,3445,503,3569
4941,253_203_t20201130134425841_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5463, 5760, 3)",31466880,297,5760,1099,6859
4942,253_203_t20201130134425996_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5463, 5547, 3)",30303261,305,5768,1316,6863
4943,253_204_t20201130134500369_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5267, 5537, 3)",29163379,371,5638,1309,6846
4944,253_204_t20201130134500518_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5240, 5333, 3)",27944920,377,5617,1517,6850
4945,253_219_t20201130140403208_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5754, 6076, 3)",34961304,223,5977,860,6936
4946,253_227_t20201130143950154_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2702, 2938, 3)",7938476,650,3352,570,3508
4947,253_227_t20201130143950661_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5250, 5508, 3)",28917000,365,5615,1230,6738
4948,253_227_t20201130143950815_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5238, 5305, 3)",27787590,371,5609,1442,6747
4949,253_228_t20201130144004266_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2707, 2935, 3)",7945045,649,3356,414,3349
4950,253_228_t20201130144004764_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5295, 5506, 3)",29154270,373,5668,921,6427
4951,253_228_t20201130144004918_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5234, 5301, 3)",27745434,381,5615,1147,6448
4952,253_229_t20201130144032545_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2718, 2931, 3)",7966458,643,3361,618,3549
4953,253_229_t20201130144033199_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5211, 5295, 3)",27592245,392,5603,1530,6825
4954,253_229_t2020113014403344_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5352, 5496, 3)",29414592,385,5737,1323,6819
4955,253_231_t20201130144102105_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5378, 5685, 3)",30573930,323,5701,1050,6735
4956,253_236_t20201130144234795_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2835, 3058, 3)",8669430,607,3442,500,3558
4957,253_239_t20201130144321271_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2933, 3265, 3)",9870095,567,3500,309,3574
4958,253_239_t20201130144321775_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5779, 6155, 3)",35889805,221,6000,712,6867
4959,253_239_t20201130144321929_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5773, 5922, 3)",34543026,227,6000,949,6871
4960,253_240_t20201130144339524_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5400, 5700, 3)",30780000,320,5720,1220,6920
4961,253_241_t20201130144351724_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2712, 2928, 3)",7940736,646,3358,593,3521
4962,253_241_t20201130144352230_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5234, 5489, 3)",28729426,378,5612,1274,6763
4963,253_241_t20201130144352384_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5214, 5287, 3)",27566418,385,5599,1484,6771
4964,253_242_t20201130144406329_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5268, 5533, 3)",29147844,361,5629,1154,6687
4965,253_242_t20201130144406481_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5267, 5329, 3)",28067843,368,5635,1369,6698
4966,253_244_t20201130144434250_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2725, 2934, 3)",7995150,640,3365,537,3471
4967,253_244_t20201130144434748_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5230, 5502, 3)",28775460,380,5610,1163,6665
4968,253_244_t20201130144434902_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5222, 5299, 3)",27671378,387,5609,1378,6677
4969,253_247_t20201130144531868_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2741, 2958, 3)",8107878,638,3379,521,3479
4970,253_247_t20201130144532378_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5260, 5551, 3)",29198260,368,5628,1134,6685
4971,253_247_t20201130144532530_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5257, 5344, 3)",28093408,375,5632,1350,6694
4972,253_248_t20201130144543816_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2815, 3036, 3)",8546340,614,3429,496,3532
4973,253_248_t20201130144544325_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5406, 5703, 3)",30830418,318,5724,1083,6786
4974,253_248_t20201130144544487_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5407, 5491, 3)",29689837,324,5731,1302,6793
4975,253_249_t20201130144559487_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2746, 2963, 3)",8136398,634,3380,513,3476
4976,253_249_t20201130144559999_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5270, 5557, 3)",29285390,363,5633,1117,6674
4977,253_249_t20201130144600148_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5271, 5353, 3)",28215663,369,5640,1333,6686
4978,253_250_t20201130144615604_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5409, 5665, 3)",30641985,269,5678,1222,6887
4979,253_250_t20201130144615759_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5393, 5456, 3)",29424208,277,5670,1434,6890
4980,253_250_t2020113014461598_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2748, 3018, 3)",8293464,620,3368,567,3585
4981,253_251_t20201130144637874_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2734, 3003, 3)",8210202,626,3360,526,3529
4982,253_251_t20201130144638378_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5361, 5636, 3)",30214596,286,5647,1142,6778
4983,253_251_t20201130144638531_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5359, 5427, 3)",29083293,293,5652,1358,6785
4984,253_254_t20201130145130369_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2714, 2927, 3)",7943878,645,3359,632,3559
4985,253_254_t20201130145130874_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5226, 5487, 3)",28675062,379,5605,1351,6838
4986,253_254_t2020113014513128_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5219, 5286, 3)",27587634,387,5606,1557,6843
4987,253_255_t20201130145145111_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5456, 5538, 3)",30215328,312,5768,1292,6830
4988,253_256_t20201130145153706_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2713, 2981, 3)",8087453,639,3352,495,3476
4989,253_256_t20201130145154366_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5322, 5386, 3)",28664292,320,5642,1299,6685
4990,253_257_t20201130145210710_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2699, 2944, 3)",7945856,651,3350,569,3513
4991,253_257_t20201130145211221_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5250, 5521, 3)",28985250,362,5612,1227,6748
4992,253_257_t20201130145211371_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5244, 5317, 3)",27882348,367,5611,1439,6756
4993,253_258_t20201130145239743_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5359, 5428, 3)",29088652,289,5648,1243,6671
4994,253_258_t2020113014523979_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2733, 3003, 3)",8207199,625,3358,464,3467
4995,253_259_t20201130145255370_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2834, 3060, 3)",8672040,607,3441,444,3504
4996,253_259_t20201130145255879_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5446, 5749, 3)",31309054,307,5753,980,6729
4997,253_259_t2020113014525627_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5448, 5535, 3)",30154680,313,5761,1204,6739
4998,253_260_t20201130145311609_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2770, 3041, 3)",8423570,604,3374,562,3603
4999,253_260_t20201130145312118_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5436, 5709, 3)",31034124,246,5682,1215,6924
5000,253_260_t20201130145312270_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5438, 5499, 3)",29903562,251,5689,1427,6926
5001,253_40_t20201130123649947_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2698, 2944, 3)",7942912,650,3348,599,3543
5002,253_40_t20201130123650449_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5306, 5516, 3)",29267896,360,5666,1288,6804
5003,253_40_t20201130123650600_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5251, 5314, 3)",27903814,366,5617,1497,6811
5004,253_41_t20201130123716887_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2751, 3020, 3)",8308020,618,3369,521,3541
5005,253_41_t20201130123717387_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5396, 5668, 3)",30584528,274,5670,1133,6801
5006,253_41_t20201130123717548_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5396, 5458, 3)",29451368,281,5677,1350,6808
5007,253_42_t20201130123727338_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2703, 2938, 3)",7941414,650,3353,530,3468
5008,253_42_t20201130123727836_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5284, 5509, 3)",29109556,368,5652,1150,6659
5009,253_42_t20201130123727991_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5246, 5305, 3)",27830030,374,5620,1366,6671
5010,253_43_t20201130123744818_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2729, 2941, 3)",8025989,641,3370,511,3452
5011,253_43_t20201130123745320_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5293, 5515, 3)",29190895,378,5671,1112,6627
5012,253_43_t20201130123745476_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5228, 5312, 3)",27771136,386,5614,1329,6641
5013,253_44_t2020113012375439_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2749, 2964, 3)",8148036,636,3385,576,3540
5014,253_44_t20201130123754539_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5271, 5559, 3)",29301489,368,5639,1241,6800
5015,253_44_t20201130123754692_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5270, 5354, 3)",28215580,376,5646,1453,6807
5016,253_45_t20201130123802587_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5317, 5572, 3)",29626324,329,5646,1233,6805
5017,253_45_t20201130123802740_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5304, 5366, 3)",28461264,337,5641,1445,6811
5018,253_45_t2020113012380286_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2705, 2971, 3)",8036555,645,3350,572,3543
5019,253_46_t20201130123813811_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2760, 3030, 3)",8362800,609,3369,558,3588
5020,253_46_t20201130123814310_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5439, 5689, 3)",30942471,260,5699,1205,6894
5021,253_46_t20201130123814464_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5410, 5479, 3)",29641390,265,5675,1418,6897
5022,253_47_t20201130123829958_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2815, 3038, 3)",8551970,618,3433,417,3455
5023,253_47_t20201130123830461_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5404, 5718, 3)",30900072,327,5731,926,6644
5024,253_47_t20201130123830614_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5403, 5494, 3)",29684082,336,5739,1152,6646
5025,253_48_t20201130123842685_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2780, 3000, 3)",8340000,625,3405,517,3517
5026,253_48_t20201130123843336_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5333, 5423, 3)",28920859,350,5683,1341,6764
5027,253_49_t20201130123858811_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2790, 3011, 3)",8400690,619,3409,563,3574
5028,253_49_t20201130123859312_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5354, 5649, 3)",30244746,333,5687,1216,6865
5029,253_49_t20201130123859465_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5353, 5441, 3)",29125673,340,5693,1428,6869
5030,253_52_t20201130123942197_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2709, 2931, 3)",7940079,650,3359,534,3465
5031,253_52_t20201130123942700_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5245, 5497, 3)",28831765,373,5618,1158,6655
5032,253_52_t20201130123942862_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5232, 5293, 3)",27692976,380,5612,1373,6666
5033,253_54_t20201130124012900_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2693, 2955, 3)",7957815,652,3345,617,3572
5034,253_54_t20201130124013404_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5342, 5540, 3)",29594680,340,5682,1322,6862
5035,253_54_t20201130124013565_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5278, 5337, 3)",28168686,345,5623,1530,6867
5036,253_55_t202011301240293_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2847, 3073, 3)",8748831,608,3455,418,3491
5037,253_55_t20201130124029507_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5468, 5777, 3)",31588636,307,5775,929,6706
5038,253_55_t20201130124029662_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5471, 5559, 3)",30413289,313,5784,1156,6715
5039,253_57_t20201130124100209_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2780, 2998, 3)",8334440,622,3402,564,3562
5040,253_57_t20201130124100718_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5334, 5627, 3)",30014418,343,5677,1218,6845
5041,253_57_t20201130124100864_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5338, 5420, 3)",28931960,351,5689,1430,6850
5042,253_58_t20201130124118966_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2716, 2930, 3)",7957880,646,3362,512,3442
5043,253_58_t20201130124119467_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5262, 5493, 3)",28904166,385,5647,1115,6608
5044,253_58_t20201130124119619_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5212, 5290, 3)",27571480,391,5603,1332,6622
5045,253_60_t20201130124241982_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2837, 3059, 3)",8678383,607,3444,468,3527
5046,253_60_t20201130124242483_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5447, 5749, 3)",31314803,312,5759,1026,6775
5047,253_60_t20201130124242636_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5446, 5536, 3)",30149056,320,5766,1247,6783
5048,253_62_t20201130124320567_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5731, 5666, 3)",32794808,269,6000,1101,6767
5049,253_62_t2020113012432058_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2749, 3018, 3)",8296482,618,3367,505,3523
5050,253_62_t20201130124320713_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5393, 5456, 3)",29424208,275,5668,1319,6775
5051,253_76_t20201130124758321_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2784, 2995, 3)",8338080,624,3408,482,3477
5052,253_76_t20201130124758824_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5342, 5619, 3)",30016698,342,5684,1056,6675
5053,253_76_t20201130124758978_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5341, 5410, 3)",28894810,349,5690,1276,6686
5054,253_77_t20201130124824287_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2715, 2985, 3)",8104275,636,3351,536,3521
5055,253_77_t20201130124824779_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5334, 5599, 3)",29865066,307,5641,1163,6762
5056,253_77_t20201130124824934_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5322, 5392, 3)",28696224,312,5634,1378,6770
5057,253_78_t20201130124841105_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2723, 2936, 3)",7994728,641,3364,630,3566
5058,253_78_t20201130124841612_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5404, 5501, 3)",29727404,379,5783,1349,6850
5059,253_78_t20201130124841759_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5227, 5300, 3)",27703100,385,5612,1555,6855
5060,253_81_t20201130124918600_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2741, 2959, 3)",8110619,636,3377,583,3542
5061,253_81_t20201130124919253_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5254, 5343, 3)",28072122,379,5633,1467,6810
5062,253_81_t2020113012491999_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5254, 5547, 3)",29143938,372,5626,1257,6804
5063,253_82_t20201130124934750_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5294, 5490, 3)",29064060,385,5679,1251,6741
5064,253_82_t20201130124934903_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5226, 5288, 3)",27635088,390,5616,1462,6750
5065,253_83_t20201130124950416_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5420, 5723, 3)",31018660,324,5744,1024,6747
5066,253_83_t20201130124950570_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5418, 5509, 3)",29847762,332,5750,1245,6754
5067,253_84_t20201130125005782_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2757, 2975, 3)",8202075,631,3388,484,3459
5068,253_84_t20201130125006281_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5311, 5583, 3)",29651313,360,5671,1060,6643
5069,253_84_t20201130125006440_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5290, 5377, 3)",28444330,367,5657,1279,6656
5070,253_85_t20201130125022108_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2700, 2942, 3)",7943400,650,3350,556,3498
5071,253_85_t20201130125022609_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5258, 5515, 3)",28997870,362,5620,1201,6716
5072,253_85_t20201130125022762_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5246, 5312, 3)",27866752,368,5614,1414,6726
5073,253_86_t20201130125036464_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2791, 3015, 3)",8414865,622,3413,452,3467
5074,253_86_t20201130125036966_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5362, 5658, 3)",30338196,334,5696,998,6656
5075,253_86_t20201130125037122_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5363, 5447, 3)",29212261,339,5702,1221,6668
5076,253_87_t20201130125051226_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2774, 2993, 3)",8302582,626,3400,543,3536
5077,253_87_t20201130125051730_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5321, 5615, 3)",29877415,346,5667,1177,6792
5078,253_87_t20201130125051877_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5325, 5407, 3)",28792275,351,5676,1391,6798
5079,253_88_t20201130125110350_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2750, 2965, 3)",8153750,634,3384,551,3516
5080,253_88_t20201130125110850_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5296, 5562, 3)",29456352,364,5660,1192,6754
5081,253_88_t202011301251113_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5272, 5358, 3)",28247376,371,5643,1405,6763
5082,253_89_t20201130125122841_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2706, 2972, 3)",8042232,644,3350,518,3490
5083,253_89_t20201130125123349_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5305, 5578, 3)",29591290,320,5625,1125,6703
5084,253_89_t20201130125123497_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5302, 5371, 3)",28477042,325,5627,1342,6713
5085,253_90_t20201130125139485_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5415, 5713, 3)",30935895,316,5731,1101,6814
5086,253_90_t20201130125139633_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5414, 5501, 3)",29782414,324,5738,1319,6820
5087,253_92_t20201130125215941_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2731, 2945, 3)",8042795,640,3371,573,3518
5088,253_92_t20201130125216436_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5263, 5522, 3)",29062286,381,5644,1236,6758
5089,253_92_t20201130125216592_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5240, 5319, 3)",27871560,387,5627,1447,6766
5090,253_94_t20201130125247451_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5298, 5570, 3)",29509860,354,5652,1394,6964
5091,253_94_t20201130125247607_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5288, 5368, 3)",28385984,361,5649,1597,6965
5092,253_95_t20201130125313177_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2797, 3017, 3)",8438549,619,3416,462,3479
5093,253_95_t20201130125313679_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5364, 5664, 3)",30381696,335,5699,1017,6681
5094,253_95_t20201130125313832_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5365, 5454, 3)",29260710,340,5705,1238,6692
5095,253_96_t20201130125342970_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2786, 3004, 3)",8369144,621,3407,551,3555
5096,253_96_t20201130125343471_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5354, 5689, 3)",30458906,337,5691,1141,6830
5097,253_96_t20201130125343627_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5351, 5451, 3)",29168301,346,5697,1384,6835
5098,253_97_t20201130125357392_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2826, 3048, 3)",8613648,614,3440,401,3449
5099,253_97_t20201130125357901_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5426, 5735, 3)",31118110,319,5745,895,6630
5100,253_97_t2020113012535854_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5426, 5514, 3)",29918964,327,5753,1122,6636
5101,253_98_t20201130125411170_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2722, 2990, 3)",8138780,634,3356,630,3620
5102,253_98_t20201130125411667_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5404, 5608, 3)",30305632,309,5713,1349,6957
5103,253_98_t20201130125411822_CAM2.jpg,"(6000, 8192, 3)",49152000,"(5341, 5402, 3)",28852082,314,5655,1555,6957
5104,254_101_t20201130153440959_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2699, 2943, 3)",7943157,649,3348,568,3511
5105,254_101_t20201130153441453_CAM1.jpg,"(6000, 8192, 3)",49152000,"(5638, 5516, 3)",31650808,362,6000,1226,6742
5106,254_102_t20201130153459747_CAM3.jpg,"(3500, 4096, 3)",14336000,"(2754, 2967, 3)",8171118,632,3386,531,3498
